Busco_id	Status	Sequence	Gene_Start	Gene_End	Strand	Score	Length
604211at33208	Complete	ptg000007l	4720753	4722990	+	147.3	159
604943at33208	Complete	ptg000015l	8116130	8115050	-	162.8	112
605189at33208	Complete	ptg000019l	10177478	10177125	-	80.0	70
606048at33208	Complete	ptg000019l	10569302	10570995	+	175.1	147
606539at33208	Complete	ptg000009l	9788883	9791095	+	162.7	114
606748at33208	Complete	ptg000011l	5588776	5588289	-	133.0	85
606776at33208	Complete	ptg000019l	7638453	7639545	+	89.9	107
606795at33208	Complete	ptg000012l	3985527	3980753	-	142.5	99
606958at33208	Complete	ptg000003l	16131737	16131381	-	139.0	96
607862at33208	Complete	ptg000003l	5366458	5365032	-	144.3	110
608011at33208	Complete	ptg000010l	12401518	12401234	-	143.0	73
608074at33208	Complete	ptg000014l	9961582	9961005	-	138.5	118
608190at33208	Complete	ptg000013l	5307408	5307031	-	113.3	95
608669at33208	Complete	ptg000005l	510132	513603	+	250.2	219
608869at33208	Complete	ptg000012l	4382952	4377825	-	244.9	178
608924at33208	Complete	ptg000012l	1758531	1760162	+	178.6	118
609899at33208	Complete	ptg000020l	15059392	15058616	-	169.1	147
610427at33208	Complete	ptg000009l	9345300	9344926	-	129.0	97
610541at33208	Complete	ptg000011l	3884910	3883546	-	165.9	143
611258at33208	Complete	ptg000016l	9713983	9711299	-	258.7	187
611279at33208	Complete	ptg000008l	10816078	10814183	-	250.0	192
611373at33208	Complete	ptg000018l	6961383	6960526	-	126.7	93
611891at33208	Complete	ptg000001l	9768013	9767169	-	79.9	93
612760at33208	Complete	ptg000003l	5306444	5305803	-	152.2	86
612825at33208	Complete	ptg000011l	6524788	6523964	-	161.2	133
613522at33208	Complete	ptg000014l	6178414	6175936	-	127.3	171
613580at33208	Complete	ptg000002l	984213	980038	-	227.6	380
613851at33208	Complete	ptg000020l	4449415	4448999	-	129.9	107
614305at33208	Complete	ptg000014l	2598663	2600475	+	196.9	171
615531at33208	Complete	ptg000009l	12693645	12694563	+	143.7	85
615585at33208	Complete	ptg000004l	16276763	16275477	-	131.7	83
615840at33208	Complete	ptg000007l	4967330	4964682	-	72.1	106
616120at33208	Complete	ptg000018l	3120475	3120837	+	105.3	103
616149at33208	Complete	ptg000013l	12353147	12352474	-	75.4	79
616613at33208	Complete	ptg000008l	13182778	13183152	+	154.7	79
616716at33208	Complete	ptg000014l	5071385	5068710	-	196.1	123
617020at33208	Complete	ptg000012l	6206152	6204504	-	237.4	182
617441at33208	Complete	ptg000014l	12554728	12555350	+	164.8	78
617522at33208	Complete	ptg000008l	12343751	12345093	+	124.5	103
617667at33208	Complete	ptg000018l	6962125	6968063	+	134.9	80
618339at33208	Complete	ptg000017l	6285104	6285493	+	145.9	87
618421at33208	Complete	ptg000001l	208222	207631	-	122.8	97
618516at33208	Complete	ptg000044l	6354854	6357298	+	70.8	97
618986at33208	Complete	ptg000016l	8835268	8836041	+	133.1	111
619250at33208	Complete	ptg000011l	8411839	8413056	+	74.8	113
619326at33208	Complete	ptg000010l	3512882	3513591	+	155.4	88
619415at33208	Complete	ptg000010l	1075464	1072131	-	176.1	145
620546at33208	Complete	ptg000007l	4038306	4039091	+	160.0	134
620753at33208	Complete	ptg000012l	11329122	11327733	-	139.4	114
621585at33208	Complete	ptg000002l	784020	782938	-	132.2	111
621808at33208	Complete	ptg000017l	6900188	6899661	-	174.8	81
622156at33208	Fragmented	ptg000007l	9484948	9483726	-	95.5	95
622172at33208	Complete	ptg000008l	7490998	7493230	+	167.5	134
622270at33208	Complete	ptg000005l	8215567	8217078	+	175.7	92
622461at33208	Complete	ptg000011l	4325529	4326507	+	190.2	105
622560at33208	Complete	ptg000016l	11344486	11351698	+	220.8	121
623138at33208	Complete	ptg000004l	1180940	1180094	-	130.9	112
623324at33208	Complete	ptg000002l	5385326	5387136	+	211.6	117
623444at33208	Complete	ptg000005l	291708	292559	+	203.5	173
623995at33208	Complete	ptg000008l	5498914	5499415	+	74.6	67
625077at33208	Complete	ptg000020l	13867543	13871485	+	155.1	105
625091at33208	Complete	ptg000004l	7395975	7396582	+	112.9	76
625769at33208	Complete	ptg000015l	3387406	3379677	-	153.8	116
628082at33208	Complete	ptg000019l	4729821	4729540	-	155.3	73
628231at33208	Complete	ptg000017l	8305901	8305031	-	118.4	94
628247at33208	Complete	ptg000009l	9284197	9283358	-	107.5	91
629763at33208	Complete	ptg000006l	10738689	10737688	-	93.8	53
630073at33208	Complete	ptg000015l	3367140	3367645	+	123.9	58
631107at33208	Complete	ptg000004l	9486511	9489759	+	206.4	259
631173at33208	Complete	ptg000016l	7990298	7989011	-	113.6	84
631196at33208	Complete	ptg000004l	1173679	1171495	-	131.5	151
631662at33208	Complete	ptg000002l	104919	102392	-	138.9	96
631767at33208	Complete	ptg000009l	7763589	7724965	-	156.8	110
631798at33208	Complete	ptg000017l	2640166	2640753	+	98.9	125
631811at33208	Complete	ptg000013l	2789714	2784571	-	162.9	160
632234at33208	Complete	ptg000008l	5811080	5810054	-	193.5	102
632472at33208	Complete	ptg000003l	3551455	3546652	-	123.0	101
632566at33208	Complete	ptg000020l	5603282	5607080	+	224.2	148
633007at33208	Complete	ptg000012l	5141570	5140094	-	182.2	132
633282at33208	Duplicated	ptg000013l	10368571	10368912	+	69.3	68
633282at33208	Duplicated	ptg000020l	12546651	12547435	+	69.4	64
633619at33208	Complete	ptg000014l	10947385	10947756	+	83.3	51
634446at33208	Complete	ptg000017l	6380070	6382634	+	139.6	79
634447at33208	Complete	ptg000019l	1199574	1198472	-	149.8	91
636041at33208	Complete	ptg000011l	4758790	4759196	+	99.0	79
636070at33208	Complete	ptg000008l	8053452	8052273	-	87.6	98
636300at33208	Complete	ptg000015l	4338739	4339631	+	160.3	73
636423at33208	Complete	ptg000016l	8770755	8769385	-	103.7	99
637971at33208	Complete	ptg000012l	3348974	3348028	-	81.0	91
638541at33208	Complete	ptg000019l	8958438	8957697	-	111.2	75
639252at33208	Complete	ptg000016l	11347161	11346651	-	114.7	104
640187at33208	Complete	ptg000002l	1845628	1843849	-	245.9	278
640349at33208	Complete	ptg000019l	10691564	10691911	+	111.8	73
641073at33208	Complete	ptg000003l	6184987	6179920	-	74.2	133
641257at33208	Complete	ptg000020l	11099670	11103727	+	146.5	114
642323at33208	Complete	ptg000004l	11764852	11763887	-	102.6	71
642552at33208	Complete	ptg000012l	2191581	2192886	+	148.6	126
642773at33208	Complete	ptg000012l	13147338	13148059	+	78.5	66
643380at33208	Complete	ptg000012l	10522548	10523595	+	108.1	79
643883at33208	Complete	ptg000020l	15309692	15308590	-	102.9	74
643954at33208	Complete	ptg000015l	8105211	8106207	+	127.6	137
644034at33208	Complete	ptg000008l	11977477	11977929	+	105.9	54
648300at33208	Complete	ptg000003l	8277334	8278013	+	99.8	134
649979at33208	Complete	ptg000009l	9144811	9143920	-	113.1	99
